scenario,target,space_split,n_train_space,n_unobs_space,n_target_space,model,alpha_obs,lambda_unobs,row_type,seed,RMSE,MSE,MAE,R2
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,43,5.372139,28.859882,4.025458,0.396156
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,44,4.342123,18.854035,3.376410,0.522292
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,45,5.352577,28.650084,4.058418,0.384990
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,0.5,2.0,mean_std,mean +/- std,4.842049 +/- 0.443769,23.642371 +/- 4.334291,3.675182 +/- 0.307188,0.455320 +/- 0.054989
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,41,4.684918,21.948458,3.531098,0.484625
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,42,4.388549,19.259361,3.353850,0.504163
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,43,5.331301,28.422775,4.006147,0.405302
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,44,4.305664,18.538744,3.364725,0.530281
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,45,5.291294,27.997794,4.020174,0.398992
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,0.5,mean_std,mean +/- std,4.800345 +/- 0.436017,23.233426 +/- 4.221680,3.655199 +/- 0.298985,0.464673 +/- 0.053105
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,41,4.675221,21.857688,3.519891,0.486757
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,42,4.377690,19.164172,3.341784,0.506614
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,43,5.325079,28.356471,3.996429,0.406689
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,44,4.298691,18.478740,3.356656,0.531801
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,45,5.291307,27.997928,4.017281,0.398989
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.0,mean_std,mean +/- std,4.793598 +/- 0.438660,23.171000 +/- 4.242290,3.646408 +/- 0.300938,0.466170 +/- 0.053699
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,41,4.670182,21.810597,3.513201,0.487862
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,42,4.369348,19.091201,3.332011,0.508492
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,43,5.321823,28.321797,3.990055,0.407415
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,44,4.293660,18.435518,3.350209,0.532896
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,45,5.292990,28.015740,4.016216,0.398607
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,1.5,mean_std,mean +/- std,4.789600 +/- 0.441246,23.134971 +/- 4.264176,3.640338 +/- 0.302982,0.467055 +/- 0.054272
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,41,4.724414,22.320089,3.553936,0.475899
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,42,4.416011,19.501158,3.360283,0.497938
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,43,5.371740,28.855596,4.025615,0.396246
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,44,4.341895,18.852049,3.376620,0.522343
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,45,5.351170,28.635021,4.057570,0.385313
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.0,2.0,mean_std,mean +/- std,4.841046 +/- 0.443908,23.632782 +/- 4.334722,3.674805 +/- 0.307254,0.455548 +/- 0.054995
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,41,4.689634,21.992666,3.536182,0.483587
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,42,4.393889,19.306259,3.360068,0.502955
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,43,5.334339,28.455172,4.011289,0.404624
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,44,4.308527,18.563403,3.367789,0.529656
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,45,5.291768,28.002808,4.021656,0.398885
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,mean_std,mean +/- std,4.803631 +/- 0.434958,23.264062 +/- 4.213791,3.659397 +/- 0.298287,0.463942 +/- 0.052872
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,41,4.681028,21.912023,3.526744,0.485481
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,42,4.383956,19.219071,3.348426,0.505200
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,43,5.328820,28.396327,4.003058,0.405855
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,44,4.303086,18.516552,3.361846,0.530843
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,45,5.291078,27.995502,4.018983,0.399042
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.0,mean_std,mean +/- std,4.797594 +/- 0.437024,23.207895 +/- 4.229414,3.651811 +/- 0.299984,0.465284 +/- 0.053327
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,41,4.675217,21.857655,3.519889,0.486757
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,42,4.377687,19.164146,3.341783,0.506614
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,43,5.325076,28.356439,3.996427,0.406690
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,44,4.298687,18.478709,3.356654,0.531802
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,45,5.291304,27.997894,4.017278,0.398990
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,mean_std,mean +/- std,4.793594 +/- 0.438660,23.170969 +/- 4.242288,3.646406 +/- 0.300938,0.466171 +/- 0.053699
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,41,4.671444,21.822392,3.515033,0.487585
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,42,4.371771,19.112386,3.334834,0.507947
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,43,5.322644,28.330539,3.991754,0.407232
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,44,4.295145,18.448270,3.352191,0.532573
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,45,5.292263,28.008047,4.016380,0.398772
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2.0,mean_std,mean +/- std,4.790654 +/- 0.440415,23.144327 +/- 4.256984,3.642039 +/- 0.302308,0.466822 +/- 0.054088
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,41,4.692364,22.018275,3.539043,0.482986
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,42,4.396902,19.332747,3.363503,0.502274
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,43,5.336155,28.474545,4.014250,0.404219
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,44,4.310085,18.576836,3.369402,0.529316
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,45,5.292123,28.006565,4.022536,0.398804
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,0.5,mean_std,mean +/- std,4.805526 +/- 0.434415,23.281794 +/- 4.209898,3.661747 +/- 0.297959,0.463520 +/- 0.052753
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,41,4.684912,21.948402,3.531094,0.484627
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,42,4.388544,19.259316,3.353848,0.504164
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,43,5.331296,28.422717,4.006144,0.405303
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,44,4.305658,18.538690,3.364722,0.530282
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,45,5.291288,27.997734,4.020170,0.398994
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.0,mean_std,mean +/- std,4.800340 +/- 0.436017,23.233372 +/- 4.221676,3.655196 +/- 0.298984,0.464674 +/- 0.053105
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,41,4.679349,21.896303,3.524802,0.485850
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,42,4.381897,19.201024,3.345993,0.505665
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,43,5.327735,28.384757,4.001173,0.406097
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,44,4.301896,18.506310,3.360474,0.531103
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,45,5.291056,27.995272,4.018471,0.399046
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,1.5,mean_std,mean +/- std,4.796386 +/- 0.437504,23.196733 +/- 4.233165,3.650183 +/- 0.300338,0.465552 +/- 0.053434
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,41,4.675215,21.857639,3.519888,0.486758
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,42,4.377686,19.164133,3.341782,0.506614
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,43,5.325075,28.356423,3.996426,0.406690
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,44,4.298685,18.478693,3.356653,0.531802
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,45,5.291302,27.997877,4.017277,0.398991
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2.0,2.0,mean_std,mean +/- std,4.793593 +/- 0.438660,23.170953 +/- 4.242287,3.646405 +/- 0.300938,0.466171 +/- 0.053699
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,STDK,,,seed,41,5.119224,26.206455,3.730943,0.076260
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,STDK,,,seed,42,4.240072,17.978209,3.310480,0.289961
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,STDK,,,seed,43,4.637575,21.507099,3.616928,0.162190
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,STDK,,,seed,44,4.345863,18.886528,3.494634,0.282811
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,STDK,,,seed,45,4.802705,23.065977,3.830297,0.002533
space_extrap_fixed850,Target_Space100,400/100/100,400,100,100,STDK,,,mean_std,mean +/- std,4.629088 +/- 0.316859,21.528854 +/- 2.960816,3.596656 +/- 0.181845,0.162751 +/- 0.112914
