scenario,target,space_split,n_train_space,n_unobs_space,n_target_space,model,alpha_obs,lambda_unobs,row_type,seed,RMSE,MSE,MAE,R2
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,0.5,seed,43,4.655464,21.673342,3.671238,0.261441
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,0.5,seed,44,4.596921,21.131679,3.59811,0.278393
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,0.5,seed,45,4.598308,21.144434,3.630481,0.254359
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,0.5,mean_std,mean +/- std,4.605099 +/- 0.025633,21.207591 +/- 0.236982,3.624771 +/- 0.027474,0.280899 +/- 0.021314
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1,seed,41,5.014137,25.141566,3.916684,0.171118
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1,seed,42,4.88204,23.834311,3.848187,0.211843
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1,seed,43,5.140035,26.419956,3.98723,0.099692
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1,seed,44,4.792717,22.970137,3.752391,0.215613
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1,seed,45,4.988441,24.88454,3.88088,0.122468
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1,mean_std,mean +/- std,4.963474 +/- 0.118451,24.650102 +/- 1.176153,3.877075 +/- 0.077586,0.164147 +/- 0.046613
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1.5,seed,41,6.128297,37.556024,4.49527,-0.23817
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1.5,seed,42,5.730499,32.838622,4.276281,-0.085913
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1.5,seed,43,6.350408,40.327677,4.514034,-0.374239
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1.5,seed,44,5.436207,29.552342,4.103146,-0.009157
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1.5,seed,45,6.039674,36.477662,4.329372,-0.286354
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,1.5,mean_std,mean +/- std,5.937017 +/- 0.319837,35.350465 +/- 3.763915,4.343621 +/- 0.151396,-0.198767 +/- 0.133194
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,2,seed,41,4.875713,23.772581,3.847564,0.216251
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,2,seed,42,4.792478,22.967846,3.823018,0.240496
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,2,seed,43,4.854311,23.564334,3.863133,0.197002
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,2,seed,44,4.890378,23.915802,3.853222,0.18332
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,2,seed,45,4.827488,23.304637,3.837179,0.178182
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1,2,mean_std,mean +/- std,4.848074 +/- 0.034949,23.505040 +/- 0.338396,3.844823 +/- 0.013764,0.203050 +/- 0.022894
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,41,4.552936,20.729226,3.554217,0.316586
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,42,4.56479,20.83731,3.592167,0.310948
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,43,4.594098,21.105734,3.610374,0.280784
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,44,4.59595,21.122757,3.584441,0.278698
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,45,4.567252,20.859788,3.593919,0.264397
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,0.5,mean_std,mean +/- std,4.575005 +/- 0.017057,20.930963 +/- 0.156118,3.587024 +/- 0.018451,0.290283 +/- 0.020067
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1,seed,41,4.665857,21.770217,3.671302,0.282266
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1,seed,42,4.656117,21.679428,3.691256,0.283101
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1,seed,43,4.741338,22.48029,3.741085,0.233943
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1,seed,44,4.624943,21.390101,3.629432,0.269568
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1,seed,45,4.671559,21.823462,3.690544,0.230414
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1,mean_std,mean +/- std,4.671963 +/- 0.038242,21.828700 +/- 0.358516,3.684724 +/- 0.036029,0.259859 +/- 0.023131
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,41,5.014115,25.14135,3.916669,0.171125
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,42,4.882016,23.834083,3.848172,0.211851
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,43,5.140023,26.419833,3.987222,0.099696
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,44,4.792719,22.970154,3.752393,0.215612
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,45,4.988438,24.884517,3.880878,0.122468
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,1.5,mean_std,mean +/- std,4.963462 +/- 0.118448,24.649988 +/- 1.176124,3.877067 +/- 0.077583,0.164150 +/- 0.046613
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2,seed,41,5.670795,32.157912,4.275546,-0.060202
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2,seed,42,5.37694,28.911482,4.114493,0.04395
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2,seed,43,5.859341,34.331872,4.318817,-0.169921
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2,seed,44,5.16069,26.632724,3.964349,0.090543
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2,seed,45,5.601952,31.381863,4.159125,-0.106655
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,1.5,2,mean_std,mean +/- std,5.533943 +/- 0.242159,30.683171 +/- 2.665373,4.166466 +/- 0.125472,-0.040457 +/- 0.095727
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,0.5,seed,41,4.551658,20.717591,3.545732,0.31697
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,0.5,seed,42,4.565512,20.843903,3.584239,0.31073
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,0.5,seed,43,4.581076,20.986255,3.592985,0.284855
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,0.5,seed,44,4.603431,21.191578,3.583903,0.276348
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,0.5,seed,45,4.564495,20.834616,3.584329,0.265285
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,0.5,mean_std,mean +/- std,4.573234 +/- 0.017747,20.914789 +/- 0.162517,3.578237 +/- 0.016609,0.290838 +/- 0.019886
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1,seed,41,4.585245,21.024471,3.595468,0.306852
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1,seed,42,4.589521,21.063699,3.628528,0.303462
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1,seed,43,4.655453,21.673246,3.671229,0.261445
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1,seed,44,4.596912,21.1316,3.598104,0.278396
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1,seed,45,4.598296,21.144328,3.630473,0.254363
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1,mean_std,mean +/- std,4.605085 +/- 0.025635,21.207469 +/- 0.237002,3.624760 +/- 0.027476,0.280904 +/- 0.021315
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1.5,seed,41,4.727603,22.350233,3.721261,0.263144
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1.5,seed,42,4.70786,22.163942,3.732408,0.267079
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1.5,seed,43,4.814373,23.178191,3.793949,0.210161
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1.5,seed,44,4.651447,21.635955,3.652314,0.261173
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1.5,seed,45,4.727373,22.348053,3.729601,0.211915
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,1.5,mean_std,mean +/- std,4.725731 +/- 0.052347,22.335275 +/- 0.495842,3.725907 +/- 0.044996,0.242694 +/- 0.025923
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,2,seed,41,5.014104,25.141242,3.916661,0.171128
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,2,seed,42,4.882005,23.833968,3.848164,0.211854
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,2,seed,43,5.140017,26.419772,3.987218,0.099698
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,2,seed,44,4.79272,22.970163,3.752394,0.215612
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,2,seed,45,4.988437,24.884506,3.880877,0.122469
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,DLINEAR + differentiable_FRK,2,2,mean_std,mean +/- std,4.963457 +/- 0.118447,24.649930 +/- 1.176109,3.877063 +/- 0.077581,0.164152 +/- 0.046614
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,STDK,,,seed,41,4.229722,17.890551,3.333752,-0.473356
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,STDK,,,seed,42,5.463929,29.854521,4.327641,-1.472985
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,STDK,,,seed,43,5.414719,29.319178,4.33753,-1.659188
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,STDK,,,seed,44,6.015375,36.184731,4.753566,-1.959328
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,STDK,,,seed,45,4.134894,17.097351,3.321449,-0.365154
time_extrap_fixed500,Target_Time150,400/100/100,400,100,100,STDK,,,mean_std,mean +/- std,5.051728 +/- 0.741156,26.069266 +/- 7.410794,4.014788 +/- 0.581784,-1.186002 +/- 0.645903
